ID,Name,Value
1340,Item 1340,13400
1341,Item 1341,13410
1342,Item 1342,13420
1343,Item 1343,13430
1344,Item 1344,13440
1345,Item 1345,13450
1346,Item 1346,13460
1347,Item 1347,13470
1348,Item 1348,13480
1349,Item 1349,13490
1350,Item 1350,13500
1351,Item 1351,13510
1352,Item 1352,13520
1353,Item 1353,13530
1354,Item 1354,13540
1355,Item 1355,13550
1356,Item 1356,13560
1357,Item 1357,13570
1358,Item 1358,13580
1359,Item 1359,13590
1360,Item 1360,13600
1361,Item 1361,13610
1362,Item 1362,13620
1363,Item 1363,13630
1364,Item 1364,13640
1365,Item 1365,13650
1366,Item 1366,13660
1367,Item 1367,13670
1368,Item 1368,13680
1369,Item 1369,13690
1370,Item 1370,13700
1371,Item 1371,13710
1372,Item 1372,13720
1373,Item 1373,13730
1374,Item 1374,13740
1375,Item 1375,13750
1376,Item 1376,13760
1377,Item 1377,13770
1378,Item 1378,13780
1379,Item 1379,13790
1380,Item 1380,13800
1381,Item 1381,13810
1382,Item 1382,13820
1383,Item 1383,13830
1384,Item 1384,13840
1385,Item 1385,13850
1386,Item 1386,13860
1387,Item 1387,13870
1388,Item 1388,13880
1389,Item 1389,13890
1390,Item 1390,13900
1391,Item 1391,13910
1392,Item 1392,13920
1393,Item 1393,13930
1394,Item 1394,13940
1395,Item 1395,13950
1396,Item 1396,13960
1397,Item 1397,13970
1398,Item 1398,13980
1399,Item 1399,13990
1400,Item 1400,14000
1401,Item 1401,14010
1402,Item 1402,14020
1403,Item 1403,14030
1404,Item 1404,14040
1405,Item 1405,14050
1406,Item 1406,14060
1407,Item 1407,14070
1408,Item 1408,14080
1409,Item 1409,14090
1410,Item 1410,14100
1411,Item 1411,14110
1412,Item 1412,14120
1413,Item 1413,14130
1414,Item 1414,14140
1415,Item 1415,14150
1416,Item 1416,14160
1417,Item 1417,14170
1418,Item 1418,14180
1419,Item 1419,14190
1420,Item 1420,14200
1421,Item 1421,14210
1422,Item 1422,14220
1423,Item 1423,14230
1424,Item 1424,14240
1425,Item 1425,14250
1426,Item 1426,14260
1427,Item 1427,14270
1428,Item 1428,14280
1429,Item 1429,14290
1430,Item 1430,14300
1431,Item 1431,14310
1432,Item 1432,14320
1433,Item 1433,14330
1434,Item 1434,14340
1435,Item 1435,14350
1436,Item 1436,14360
1437,Item 1437,14370
1438,Item 1438,14380
1439,Item 1439,14390
1440,Item 1440,14400
1441,Item 1441,14410
1442,Item 1442,14420
1443,Item 1443,14430
1444,Item 1444,14440
1445,Item 1445,14450
1446,Item 1446,14460
1447,Item 1447,14470
1448,Item 1448,14480
1449,Item 1449,14490
1450,Item 1450,14500
1451,Item 1451,14510
1452,Item 1452,14520
1453,Item 1453,14530
1454,Item 1454,14540
1455,Item 1455,14550
1456,Item 1456,14560
1457,Item 1457,14570
1458,Item 1458,14580
1459,Item 1459,14590
1460,Item 1460,14600
1461,Item 1461,14610
1462,Item 1462,14620
1463,Item 1463,14630
1464,Item 1464,14640
1465,Item 1465,14650
1466,Item 1466,14660
1467,Item 1467,14670
1468,Item 1468,14680
1469,Item 1469,14690
1470,Item 1470,14700
1471,Item 1471,14710
1472,Item 1472,14720
1473,Item 1473,14730
1474,Item 1474,14740
1475,Item 1475,14750
1476,Item 1476,14760
1477,Item 1477,14770
1478,Item 1478,14780
1479,Item 1479,14790
1480,Item 1480,14800
1481,Item 1481,14810
1482,Item 1482,14820
1483,Item 1483,14830
1484,Item 1484,14840
1485,Item 1485,14850
1486,Item 1486,14860
1487,Item 1487,14870
1488,Item 1488,14880
1489,Item 1489,14890
1490,Item 1490,14900
1491,Item 1491,14910
1492,Item 1492,14920
1493,Item 1493,14930
1494,Item 1494,14940
1495,Item 1495,14950
1496,Item 1496,14960
1497,Item 1497,14970
1498,Item 1498,14980
1499,Item 1499,14990
1500,Item 1500,15000
1501,Item 1501,15010
1502,Item 1502,15020
1503,Item 1503,15030
1504,Item 1504,15040
1505,Item 1505,15050
1506,Item 1506,15060
1507,Item 1507,15070
1508,Item 1508,15080
1509,Item 1509,15090
1510,Item 1510,15100
1511,Item 1511,15110
1512,Item 1512,15120
1513,Item 1513,15130
1514,Item 1514,15140
1515,Item 1515,15150
1516,Item 1516,15160
1517,Item 1517,15170
1518,Item 1518,15180
1519,Item 1519,15190
1520,Item 1520,15200
1521,Item 1521,15210
1522,Item 1522,15220
1523,Item 1523,15230
1524,Item 1524,15240
1525,Item 1525,15250
1526,Item 1526,15260
1527,Item 1527,15270
1528,Item 1528,15280
1529,Item 1529,15290
1530,Item 1530,15300
1531,Item 1531,15310
1532,Item 1532,15320
1533,Item 1533,15330
1534,Item 1534,15340
1535,Item 1535,15350
1536,Item 1536,15360
1537,Item 1537,15370
1538,Item 1538,15380
1539,Item 1539,15390
1540,Item 1540,15400
1541,Item 1541,15410
1542,Item 1542,15420
1543,Item 1543,15430
1544,Item 1544,15440
1545,Item 1545,15450
1546,Item 1546,15460
1547,Item 1547,15470
1548,Item 1548,15480
1549,Item 1549,15490
1550,Item 1550,15500
1551,Item 1551,15510
1552,Item 1552,15520
1553,Item 1553,15530
1554,Item 1554,15540
1555,Item 1555,15550
1556,Item 1556,15560
1557,Item 1557,15570
1558,Item 1558,15580
1559,Item 1559,15590
1560,Item 1560,15600
1561,Item 1561,15610
1562,Item 1562,15620
1563,Item 1563,15630
1564,Item 1564,15640
1565,Item 1565,15650
1566,Item 1566,15660
1567,Item 1567,15670
1568,Item 1568,15680
1569,Item 1569,15690
1570,Item 1570,15700
1571,Item 1571,15710
1572,Item 1572,15720
1573,Item 1573,15730
1574,Item 1574,15740
1575,Item 1575,15750
1576,Item 1576,15760
1577,Item 1577,15770
1578,Item 1578,15780
1579,Item 1579,15790
1580,Item 1580,15800
1581,Item 1581,15810
1582,Item 1582,15820
1583,Item 1583,15830
1584,Item 1584,15840
1585,Item 1585,15850
1586,Item 1586,15860
1587,Item 1587,15870
1588,Item 1588,15880
1589,Item 1589,15890
1590,Item 1590,15900
1591,Item 1591,15910
1592,Item 1592,15920
1593,Item 1593,15930
1594,Item 1594,15940
1595,Item 1595,15950
1596,Item 1596,15960
1597,Item 1597,15970
1598,Item 1598,15980
1599,Item 1599,15990
1600,Item 1600,16000
1601,Item 1601,16010
1602,Item 1602,16020
1603,Item 1603,16030
1604,Item 1604,16040
1605,Item 1605,16050
1606,Item 1606,16060
1607,Item 1607,16070
1608,Item 1608,16080
1609,Item 1609,16090
1610,Item 1610,16100
1611,Item 1611,16110
1612,Item 1612,16120
1613,Item 1613,16130
1614,Item 1614,16140
1615,Item 1615,16150
1616,Item 1616,16160
1617,Item 1617,16170
1618,Item 1618,16180
1619,Item 1619,16190
1620,Item 1620,16200
1621,Item 1621,16210
1622,Item 1622,16220
1623,Item 1623,16230
1624,Item 1624,16240
1625,Item 1625,16250
1626,Item 1626,16260
1627,Item 1627,16270
1628,Item 1628,16280
1629,Item 1629,16290
1630,Item 1630,16300
1631,Item 1631,16310
1632,Item 1632,16320
1633,Item 1633,16330
1634,Item 1634,16340
1635,Item 1635,16350
1636,Item 1636,16360
1637,Item 1637,16370
1638,Item 1638,16380
1639,Item 1639,16390
1640,Item 1640,16400
1641,Item 1641,16410
1642,Item 1642,16420
1643,Item 1643,16430
1644,Item 1644,16440
1645,Item 1645,16450
1646,Item 1646,16460
1647,Item 1647,16470
1648,Item 1648,16480
1649,Item 1649,16490
1650,Item 1650,16500
1651,Item 1651,16510
1652,Item 1652,16520
1653,Item 1653,16530
1654,Item 1654,16540
1655,Item 1655,16550
1656,Item 1656,16560
1657,Item 1657,16570
1658,Item 1658,16580
1659,Item 1659,16590
1660,Item 1660,16600
1661,Item 1661,16610
1662,Item 1662,16620
1663,Item 1663,16630
1664,Item 1664,16640
1665,Item 1665,16650
1666,Item 1666,16660
1667,Item 1667,16670
1668,Item 1668,16680
1669,Item 1669,16690
1670,Item 1670,16700
1671,Item 1671,16710
1672,Item 1672,16720
1673,Item 1673,16730
1674,Item 1674,16740
1675,Item 1675,16750
1676,Item 1676,16760
1677,Item 1677,16770
1678,Item 1678,16780
1679,Item 1679,16790
1680,Item 1680,16800
1681,Item 1681,16810
1682,Item 1682,16820
1683,Item 1683,16830
1684,Item 1684,16840
1685,Item 1685,16850
1686,Item 1686,16860
1687,Item 1687,16870
1688,Item 1688,16880
1689,Item 1689,16890
1690,Item 1690,16900
1691,Item 1691,16910
1692,Item 1692,16920
1693,Item 1693,16930
1694,Item 1694,16940
1695,Item 1695,16950
1696,Item 1696,16960
1697,Item 1697,16970
1698,Item 1698,16980
1699,Item 1699,16990
1700,Item 1700,17000
1701,Item 1701,17010
1702,Item 1702,17020
1703,Item 1703,17030
1704,Item 1704,17040
1705,Item 1705,17050
1706,Item 1706,17060
1707,Item 1707,17070
1708,Item 1708,17080
1709,Item 1709,17090
1710,Item 1710,17100
1711,Item 1711,17110
1712,Item 1712,17120
1713,Item 1713,17130
1714,Item 1714,17140
1715,Item 1715,17150
1716,Item 1716,17160
1717,Item 1717,17170
1718,Item 1718,17180
1719,Item 1719,17190
1720,Item 1720,17200
1721,Item 1721,17210
1722,Item 1722,17220
1723,Item 1723,17230
1724,Item 1724,17240
1725,Item 1725,17250
1726,Item 1726,17260
1727,Item 1727,17270
1728,Item 1728,17280
1729,Item 1729,17290
1730,Item 1730,17300
1731,Item 1731,17310
1732,Item 1732,17320
1733,Item 1733,17330
1734,Item 1734,17340
1735,Item 1735,17350
1736,Item 1736,17360
1737,Item 1737,17370
1738,Item 1738,17380
1739,Item 1739,17390
1740,Item 1740,17400
1741,Item 1741,17410
1742,Item 1742,17420
1743,Item 1743,17430
1744,Item 1744,17440
1745,Item 1745,17450
1746,Item 1746,17460
1747,Item 1747,17470
1748,Item 1748,17480
1749,Item 1749,17490
1750,Item 1750,17500
1751,Item 1751,17510
1752,Item 1752,17520
1753,Item 1753,17530
1754,Item 1754,17540
1755,Item 1755,17550
1756,Item 1756,17560
1757,Item 1757,17570
1758,Item 1758,17580
1759,Item 1759,17590
1760,Item 1760,17600
1761,Item 1761,17610
1762,Item 1762,17620
1763,Item 1763,17630
1764,Item 1764,17640
1765,Item 1765,17650
1766,Item 1766,17660
1767,Item 1767,17670
1768,Item 1768,17680
1769,Item 1769,17690
1770,Item 1770,17700
1771,Item 1771,17710
1772,Item 1772,17720
1773,Item 1773,17730
1774,Item 1774,17740
1775,Item 1775,17750
1776,Item 1776,17760
1777,Item 1777,17770
1778,Item 1778,17780
1779,Item 1779,17790
1780,Item 1780,17800
1781,Item 1781,17810
1782,Item 1782,17820
1783,Item 1783,17830
1784,Item 1784,17840
1785,Item 1785,17850
1786,Item 1786,17860
1787,Item 1787,17870
1788,Item 1788,17880
1789,Item 1789,17890
1790,Item 1790,17900
1791,Item 1791,17910
1792,Item 1792,17920
1793,Item 1793,17930
1794,Item 1794,17940
1795,Item 1795,17950
1796,Item 1796,17960
1797,Item 1797,17970
1798,Item 1798,17980
1799,Item 1799,17990
1800,Item 1800,18000
1801,Item 1801,18010
1802,Item 1802,18020
1803,Item 1803,18030
1804,Item 1804,18040
1805,Item 1805,18050
1806,Item 1806,18060
1807,Item 1807,18070
1808,Item 1808,18080
1809,Item 1809,18090
1810,Item 1810,18100
1811,Item 1811,18110
1812,Item 1812,18120
1813,Item 1813,18130
1814,Item 1814,18140
1815,Item 1815,18150
1816,Item 1816,18160
1817,Item 1817,18170
1818,Item 1818,18180
1819,Item 1819,18190
1820,Item 1820,18200
1821,Item 1821,18210
1822,Item 1822,18220
1823,Item 1823,18230
1824,Item 1824,18240
1825,Item 1825,18250
1826,Item 1826,18260
1827,Item 1827,18270
1828,Item 1828,18280
1829,Item 1829,18290
1830,Item 1830,18300
1831,Item 1831,18310
1832,Item 1832,18320
1833,Item 1833,18330
1834,Item 1834,18340
1835,Item 1835,18350
1836,Item 1836,18360
1837,Item 1837,18370
1838,Item 1838,18380
1839,Item 1839,18390
1840,Item 1840,18400
1841,Item 1841,18410
1842,Item 1842,18420
1843,Item 1843,18430
1844,Item 1844,18440
1845,Item 1845,18450
1846,Item 1846,18460
1847,Item 1847,18470
1848,Item 1848,18480
1849,Item 1849,18490
1850,Item 1850,18500
1851,Item 1851,18510
1852,Item 1852,18520
1853,Item 1853,18530
1854,Item 1854,18540
1855,Item 1855,18550
1856,Item 1856,18560
1857,Item 1857,18570
1858,Item 1858,18580
1859,Item 1859,18590
1860,Item 1860,18600
1861,Item 1861,18610
1862,Item 1862,18620
1863,Item 1863,18630
1864,Item 1864,18640
1865,Item 1865,18650
1866,Item 1866,18660
1867,Item 1867,18670
1868,Item 1868,18680
1869,Item 1869,18690
1870,Item 1870,18700
1871,Item 1871,18710
1872,Item 1872,18720
1873,Item 1873,18730
1874,Item 1874,18740
1875,Item 1875,18750
1876,Item 1876,18760
1877,Item 1877,18770
1878,Item 1878,18780
1879,Item 1879,18790
1880,Item 1880,18800
1881,Item 1881,18810
1882,Item 1882,18820
1883,Item 1883,18830
1884,Item 1884,18840
1885,Item 1885,18850
1886,Item 1886,18860
1887,Item 1887,18870
1888,Item 1888,18880
1889,Item 1889,18890
1890,Item 1890,18900
1891,Item 1891,18910
1892,Item 1892,18920
1893,Item 1893,18930
1894,Item 1894,18940
1895,Item 1895,18950
1896,Item 1896,18960
1897,Item 1897,18970
1898,Item 1898,18980
1899,Item 1899,18990
1900,Item 1900,19000
1901,Item 1901,19010
1902,Item 1902,19020
1903,Item 1903,19030
1904,Item 1904,19040
1905,Item 1905,19050
1906,Item 1906,19060
1907,Item 1907,19070
1908,Item 1908,19080
1909,Item 1909,19090
1910,Item 1910,19100
1911,Item 1911,19110
1912,Item 1912,19120
1913,Item 1913,19130
1914,Item 1914,19140
1915,Item 1915,19150
1916,Item 1916,19160
1917,Item 1917,19170
1918,Item 1918,19180
1919,Item 1919,19190
1920,Item 1920,19200
1921,Item 1921,19210
1922,Item 1922,19220
1923,Item 1923,19230
1924,Item 1924,19240
1925,Item 1925,19250
1926,Item 1926,19260
1927,Item 1927,19270
1928,Item 1928,19280
1929,Item 1929,19290
1930,Item 1930,19300
1931,Item 1931,19310
1932,Item 1932,19320
1933,Item 1933,19330
1934,Item 1934,19340
1935,Item 1935,19350
1936,Item 1936,19360
1937,Item 1937,19370
1938,Item 1938,19380
1939,Item 1939,19390
1940,Item 1940,19400
1941,Item 1941,19410
1942,Item 1942,19420
1943,Item 1943,19430
1944,Item 1944,19440
1945,Item 1945,19450
1946,Item 1946,19460
1947,Item 1947,19470
1948,Item 1948,19480
1949,Item 1949,19490
1950,Item 1950,19500
1951,Item 1951,19510
1952,Item 1952,19520
1953,Item 1953,19530
1954,Item 1954,19540
1955,Item 1955,19550
1956,Item 1956,19560
1957,Item 1957,19570
1958,Item 1958,19580
1959,Item 1959,19590
1960,Item 1960,19600
1961,Item 1961,19610
1962,Item 1962,19620
1963,Item 1963,19630
1964,Item 1964,19640
1965,Item 1965,19650
1966,Item 1966,19660
1967,Item 1967,19670
1968,Item 1968,19680
1969,Item 1969,19690
1970,Item 1970,19700
1971,Item 1971,19710
1972,Item 1972,19720
1973,Item 1973,19730
1974,Item 1974,19740
1975,Item 1975,19750
1976,Item 1976,19760
1977,Item 1977,19770
1978,Item 1978,19780
1979,Item 1979,19790
1980,Item 1980,19800
1981,Item 1981,19810
1982,Item 1982,19820
1983,Item 1983,19830
1984,Item 1984,19840
1985,Item 1985,19850
1986,Item 1986,19860
1987,Item 1987,19870
1988,Item 1988,19880
1989,Item 1989,19890
1990,Item 1990,19900
1991,Item 1991,19910
1992,Item 1992,19920
1993,Item 1993,19930
1994,Item 1994,19940
1995,Item 1995,19950
1996,Item 1996,19960
1997,Item 1997,19970
1998,Item 1998,19980
1999,Item 1999,19990
2000,Item 2000,20000
2001,Item 2001,20010
2002,Item 2002,20020
2003,Item 2003,20030
2004,Item 2004,20040
2005,Item 2005,20050
2006,Item 2006,20060
2007,Item 2007,20070
2008,Item 2008,20080
2009,Item 2009,20090
2010,Item 2010,20100
2011,Item 2011,20110
2012,Item 2012,20120
2013,Item 2013,20130
2014,Item 2014,20140
2015,Item 2015,20150
2016,Item 2016,20160
2017,Item 2017,20170
2018,Item 2018,20180
2019,Item 2019,20190
2020,Item 2020,20200
2021,Item 2021,20210
2022,Item 2022,20220
2023,Item 2023,20230
2024,Item 2024,20240
2025,Item 2025,20250
2026,Item 2026,20260
2027,Item 2027,20270
2028,Item 2028,20280
2029,Item 2029,20290
2030,Item 2030,20300
2031,Item 2031,20310
2032,Item 2032,20320
2033,Item 2033,20330
2034,Item 2034,20340
2035,Item 2035,20350
2036,Item 2036,20360
2037,Item 2037,20370
2038,Item 2038,20380
2039,Item 2039,20390
2040,Item 2040,20400
2041,Item 2041,20410
2042,Item 2042,20420
2043,Item 2043,20430
2044,Item 2044,20440
2045,Item 2045,20450
2046,Item 2046,20460
2047,Item 2047,20470
2048,Item 2048,20480
2049,Item 2049,20490
2050,Item 2050,20500
2051,Item 2051,20510
2052,Item 2052,20520
2053,Item 2053,20530
2054,Item 2054,20540
2055,Item 2055,20550
2056,Item 2056,20560
2057,Item 2057,20570
2058,Item 2058,20580
2059,Item 2059,20590
2060,Item 2060,20600
2061,Item 2061,20610
2062,Item 2062,20620
2063,Item 2063,20630
2064,Item 2064,20640
2065,Item 2065,20650
2066,Item 2066,20660
2067,Item 2067,20670
2068,Item 2068,20680
2069,Item 2069,20690
2070,Item 2070,20700
2071,Item 2071,20710
2072,Item 2072,20720
2073,Item 2073,20730
2074,Item 2074,20740
2075,Item 2075,20750
2076,Item 2076,20760
2077,Item 2077,20770
2078,Item 2078,20780
2079,Item 2079,20790
2080,Item 2080,20800
2081,Item 2081,20810
2082,Item 2082,20820
2083,Item 2083,20830
2084,Item 2084,20840
2085,Item 2085,20850
2086,Item 2086,20860
2087,Item 2087,20870
2088,Item 2088,20880
2089,Item 2089,20890
2090,Item 2090,20900
2091,Item 2091,20910
2092,Item 2092,20920
2093,Item 2093,20930
2094,Item 2094,20940
2095,Item 2095,20950
2096,Item 2096,20960
2097,Item 2097,20970
2098,Item 2098,20980
2099,Item 2099,20990
2100,Item 2100,21000
2101,Item 2101,21010
2102,Item 2102,21020
2103,Item 2103,21030
2104,Item 2104,21040
2105,Item 2105,21050
2106,Item 2106,21060
2107,Item 2107,21070
2108,Item 2108,21080
2109,Item 2109,21090
2110,Item 2110,21100
2111,Item 2111,21110
2112,Item 2112,21120
2113,Item 2113,21130
2114,Item 2114,21140
2115,Item 2115,21150
2116,Item 2116,21160
2117,Item 2117,21170
2118,Item 2118,21180
2119,Item 2119,21190
2120,Item 2120,21200
2121,Item 2121,21210
2122,Item 2122,21220
2123,Item 2123,21230
2124,Item 2124,21240
2125,Item 2125,21250
2126,Item 2126,21260
2127,Item 2127,21270
2128,Item 2128,21280
2129,Item 2129,21290
2130,Item 2130,21300
2131,Item 2131,21310
2132,Item 2132,21320
2133,Item 2133,21330
2134,Item 2134,21340
2135,Item 2135,21350
2136,Item 2136,21360
2137,Item 2137,21370
2138,Item 2138,21380
2139,Item 2139,21390
2140,Item 2140,21400
2141,Item 2141,21410
2142,Item 2142,21420
2143,Item 2143,21430
2144,Item 2144,21440
2145,Item 2145,21450
2146,Item 2146,21460
2147,Item 2147,21470
2148,Item 2148,21480
2149,Item 2149,21490
2150,Item 2150,21500
2151,Item 2151,21510
2152,Item 2152,21520
2153,Item 2153,21530
2154,Item 2154,21540
2155,Item 2155,21550
2156,Item 2156,21560
2157,Item 2157,21570
2158,Item 2158,21580
2159,Item 2159,21590
2160,Item 2160,21600
2161,Item 2161,21610
2162,Item 2162,21620
2163,Item 2163,21630
2164,Item 2164,21640
2165,Item 2165,21650
2166,Item 2166,21660
2167,Item 2167,21670
2168,Item 2168,21680
2169,Item 2169,21690
2170,Item 2170,21700
2171,Item 2171,21710
2172,Item 2172,21720
2173,Item 2173,21730
2174,Item 2174,21740
2175,Item 2175,21750
2176,Item 2176,21760
2177,Item 2177,21770
2178,Item 2178,21780
2179,Item 2179,21790
2180,Item 2180,21800
2181,Item 2181,21810
2182,Item 2182,21820
2183,Item 2183,21830
2184,Item 2184,21840
2185,Item 2185,21850
2186,Item 2186,21860
2187,Item 2187,21870
2188,Item 2188,21880
2189,Item 2189,21890
2190,Item 2190,21900
2191,Item 2191,21910
2192,Item 2192,21920
2193,Item 2193,21930
2194,Item 2194,21940
2195,Item 2195,21950
2196,Item 2196,21960
